extra_id,text,name,class_simple,topics
44900,prohibit manufacture or sale of guns not detectable by metal detectors,SWALWELL ERIC MICHAEL,7,domestic_policy
44907,prohibit online sale of ammunition,SWALWELL ERIC MICHAEL,7,domestic_policy
44910, create local violenceprevention programs,SWALWELL ERIC MICHAEL,7,domestic_policy
44929,prohibit manufacture and sale of ammunition for civilians,SWALWELL ERIC MICHAEL,7,domestic_policy
44933, to eliminate junk guns,SWALWELL ERIC MICHAEL,7,domestic_policy
44966,prohibit individuals from hoarding ammunition in quantities exceeding rounds per caliber or gauge,SWALWELL ERIC MICHAEL,7,domestic_policy
44882,fund afterschool programs,SWALWELL ERIC MICHAEL,2,economy 
44903,require all people or businesses selling more than rounds of ammunition in day period federally licensed in program similar to federal firearms licensee system,SWALWELL ERIC MICHAEL,2,economy 
44908,provide grant funding allows local communities to expand health care access for trauma victims and people at risk of mental illness,SWALWELL ERIC MICHAEL,2,economy 
44916,ensure adequate funding directed to department of veterans affairs for mental health and suicide prevention programs reach all veterans,SWALWELL ERIC MICHAEL,2,economy 
44917,fully fund stop school violence act,SWALWELL ERIC MICHAEL,2,economy 
44918,ban and buy back bump stocks,SWALWELL ERIC MICHAEL,2,economy 
44928,provide grant funding for police departments to establish victim advocate programs and hire victim advocates,SWALWELL ERIC MICHAEL,2,economy 
44930,fund emergency medical and triage training for law enforcement officers in areas most at risk for gun violence,SWALWELL ERIC MICHAEL,2,economy 
44938, and fund national educational program focused on safe storage of firearms,SWALWELL ERIC MICHAEL,2,economy 
44941,devote federal funding streams to americas lowincome neighborhoods and communities of color to replace decades of divestment and develop communitywide solutions for ending gun violence,SWALWELL ERIC MICHAEL,2,economy 
44950,direct federal funding to establish evidencebased threat assessment programs in public schools,SWALWELL ERIC MICHAEL,2,economy 
44968,invest money and research into equalizing americas public schools,SWALWELL ERIC MICHAEL,2,economy 
44741,of deadliest at american schools,SWALWELL ERIC MICHAEL,4,education
44742,on april gunmen murdered twelve students and teacher at columbine high school in colorado,SWALWELL ERIC MICHAEL,4,education
44744,five girls killed at west nickel mines school,SWALWELL ERIC MICHAEL,4,education
44750, four at marysville pilchuck high school,SWALWELL ERIC MICHAEL,4,education
44753, and ten at santa fe high school,SWALWELL ERIC MICHAEL,4,education
44905, and selfharm in schools,SWALWELL ERIC MICHAEL,4,education
44925, helps schools create evidencebased,SWALWELL ERIC MICHAEL,4,education
44951, in order to intervene students risk to or to others,SWALWELL ERIC MICHAEL,4,education
44969, so schools safe and equitable,SWALWELL ERIC MICHAEL,4,education
45002, earned division soccer scholarship to become first in family to attend college,SWALWELL ERIC MICHAEL,4,education
44679,donate to protect future and democracy,SWALWELL ERIC MICHAEL,3,election 
44711,want to stay current with campaign updates from eric,SWALWELL ERIC MICHAEL,3,election 
44755,as said since start of campaign,SWALWELL ERIC MICHAEL,3,election 
44844,reducing gun violence against women starts with getting guns out of hands of dangerous people,SWALWELL ERIC MICHAEL,3,election 
44990,became clear russia interfered in election,SWALWELL ERIC MICHAEL,3,election 
45015, also deal with issues including voting rights,SWALWELL ERIC MICHAEL,3,election 
44694,donate to protect whats important healthcare,SWALWELL ERIC MICHAEL,5,healthcare
44871, or licensed mental health professional for every students,SWALWELL ERIC MICHAEL,5,healthcare
44942, including better health care,SWALWELL ERIC MICHAEL,5,healthcare
44959,expand access to mental health services for all americans,SWALWELL ERIC MICHAEL,5,healthcare
45016, comprehensive immigration reform,SWALWELL ERIC MICHAEL,9,immigration
45005, jobs and economic opportunity,SWALWELL ERIC MICHAEL,1,occupation
44773,united states facing public health crisis like no premature deaths from gun violence,SWALWELL ERIC MICHAEL,13,public_health
44774, home to worlds foremost public health organization,SWALWELL ERIC MICHAEL,13,public_health
44779,public health experts called for public health approach to ending gun violence,SWALWELL ERIC MICHAEL,13,public_health
44780,includes research at cdc and national institutes of health,SWALWELL ERIC MICHAEL,13,public_health
44947,invest in public health research into gun violence by providing longterm research dollars for us centers for disease control and prevention,SWALWELL ERIC MICHAEL,13,public_health
44975,incentivize law enforcement to collect ballistics for every gun crime and to run ballistics through national integrated ballistic information network,SWALWELL ERIC MICHAEL,6,security_policy
44983,capitol hill internship coincided with sept terrorist attacks,SWALWELL ERIC MICHAEL,6,security_policy
44840,third of american women experience form of intimate partner violence in lifetime,SWALWELL ERIC MICHAEL,0,social_policy
44841,more than twothirds of battered women report guns used against,SWALWELL ERIC MICHAEL,0,social_policy
44842,and somewhere between and percent of women lost to homicide killed by intimate partner,SWALWELL ERIC MICHAEL,0,social_policy
44843,american gun policy failed women,SWALWELL ERIC MICHAEL,0,social_policy
45017, and protecting womans right to make own health care decisions,SWALWELL ERIC MICHAEL,0,social_policy
44294,save states and local governments hundreds of millions of dollars year in health care costs for current employees and retirees,TAGER ROBERT MATTHEW,7,domestic_policy
44383, or whatever local needs exist,TAGER ROBERT MATTHEW,7,domestic_policy
43982,if trade with china good strategy to bring about democratic reforms in china,TAGER ROBERT MATTHEW,2,economy 
43987,reminds of old adage rich all money,TAGER ROBERT MATTHEW,2,economy 
44002, more than enough money to pay employees double current unrealistic minimum wage of,TAGER ROBERT MATTHEW,2,economy 
44050,businesses with over employees phased in over three years,TAGER ROBERT MATTHEW,2,economy 
44071,businesses increase capacity demand far outstrips supply,TAGER ROBERT MATTHEW,2,economy 
44087,baycare also assets of,TAGER ROBERT MATTHEW,2,economy 
44112,at mercy of market and market manipulators sell stocks short,TAGER ROBERT MATTHEW,2,economy 
44159, people would to invest money for retirement,TAGER ROBERT MATTHEW,2,economy 
44160, would not invest money but would rather spend to pay for unnecessary things like food,TAGER ROBERT MATTHEW,2,economy 
44186, improve and strengthen national economy by raising minimum wage,TAGER ROBERT MATTHEW,2,economy 
44195,refusal of businesses to pay living wage forces hardworking people onto roles for public assistance,TAGER ROBERT MATTHEW,2,economy 
44198,nothing less than welfare for businesses,TAGER ROBERT MATTHEW,2,economy 
44258, thereby saving us more money,TAGER ROBERT MATTHEW,2,economy 
44261, thereby reducing costs to businesses and persons,TAGER ROBERT MATTHEW,2,economy 
44269,would provide money to businesses to pay living wage,TAGER ROBERT MATTHEW,2,economy 
44274,create larger profits for businesses both large and small because of net effect of healthier work force,TAGER ROBERT MATTHEW,2,economy 
44276,eliminate coverage limitations to home market and cover injuries and illnesses no matter occur,TAGER ROBERT MATTHEW,2,economy 
44290, thereby giving more money in pocket to spend,TAGER ROBERT MATTHEW,2,economy 
44293,all alternatives better for economy and well of consumer than paying insurance company,TAGER ROBERT MATTHEW,2,economy 
44302,would free up money to pay for necessities such as infrastructure improvements,TAGER ROBERT MATTHEW,2,economy 
44306, thereby saving all of us on road money,TAGER ROBERT MATTHEW,2,economy 
44346,want us to buy products and give money,TAGER ROBERT MATTHEW,2,economy 
44381, federal money must made available to local districts to eliminate urban blight,TAGER ROBERT MATTHEW,2,economy 
44390, money dissipated and lessened through transaction fees,TAGER ROBERT MATTHEW,2,economy 
44391, and threatened by volatility of market,TAGER ROBERT MATTHEW,2,economy 
44424,first and most important to immediately fund va appropriately,TAGER ROBERT MATTHEW,2,economy 
44426,money must spent in locations waiting times longest,TAGER ROBERT MATTHEW,2,economy 
44478,speed at personal finances and health change for worse and difficulty of making enough to pay living expenses while saving for retirement make such programs necessity not entitlement,TAGER ROBERT MATTHEW,2,economy 
44502,experienced short of rent money and like to come home with electric turned off,TAGER ROBERT MATTHEW,2,economy 
44029,envision public education at high school level trade school program,TAGER ROBERT MATTHEW,4,education
44295,states could use windfall for education,TAGER ROBERT MATTHEW,4,education
44457, high student loan debt,TAGER ROBERT MATTHEW,4,education
44475,grew up in florida and attended school in florida,TAGER ROBERT MATTHEW,4,education
44494,while served as vicepresident of student body at broward campuses for two years,TAGER ROBERT MATTHEW,4,education
44496,during law school served as student bar president for two years,TAGER ROBERT MATTHEW,4,education
43875,vote tager and not bilirakis for congress,TAGER ROBERT MATTHEW,3,election 
43888,asking everyone wants to support campaign to fill out and sign below linked petition and mail to,TAGER ROBERT MATTHEW,3,election 
43895,based upon votes and support for legislation harms social security,TAGER ROBERT MATTHEW,3,election 
43897, against job stimulants,TAGER ROBERT MATTHEW,3,election 
43919,consistently voted against interests and in favor of special interest groups support through millions of dollars of campaign contributions,TAGER ROBERT MATTHEW,3,election 
43995,many politicians argue increasing competition and allowing insurance companies to sell insurance across state lines would reduce insurance costs,TAGER ROBERT MATTHEW,3,election 
44013,at same time advocate for,TAGER ROBERT MATTHEW,3,election 
44062,anyone prohibited from voting for choice of candidate simply because choose to identified as democrat,TAGER ROBERT MATTHEW,3,election 
44095,please contribute to campaign so continue fight on issue for us,TAGER ROBERT MATTHEW,3,election 
44154,prochoice and pro reproductive rights include both right to children and right not to forced to,TAGER ROBERT MATTHEW,3,election 
44203,many politicians view va privatized or soldiers dumped into regular health care system,TAGER ROBERT MATTHEW,3,election 
44209, limiting early voting,TAGER ROBERT MATTHEW,3,election 
44210, and prohibiting person from voting after served prison sentence,TAGER ROBERT MATTHEW,3,election 
44211,voter restrictions adversely affect elderly,TAGER ROBERT MATTHEW,3,election 
44256,obviously know to because pushed over votes to repeal obamacare or parts of,TAGER ROBERT MATTHEW,3,election 
44305,eliminate need to purchase personal injury protection pip car insurance,TAGER ROBERT MATTHEW,3,election 
44402,gus bilirakis against social security and medicare,TAGER ROBERT MATTHEW,3,election 
44439,done by league of women voters to assist voters in learning more about candidates,TAGER ROBERT MATTHEW,3,election 
44452,bilirakis csponsors bill against social security and medicare in cosponsoring hr,TAGER ROBERT MATTHEW,3,election 
44462,asking for vote and support so become voice,TAGER ROBERT MATTHEW,3,election 
44480, and against interests of poor,TAGER ROBERT MATTHEW,3,election 
43896, against fighting climate change,TAGER ROBERT MATTHEW,10,environment
44118,supposed to best nation on earth and yet infrastructure third world in current condition,TAGER ROBERT MATTHEW,10,environment
44136,must also fight climate change or global warming or ever name assigned to itwe must end dependence on fossil fuels,TAGER ROBERT MATTHEW,10,environment
44142,must also limit carbon emissions to slow heating of planet and shift of ocean and air currents,TAGER ROBERT MATTHEW,10,environment
44143,as result of changes earth and inhabitants going through great challenges,TAGER ROBERT MATTHEW,10,environment
44146,higher temperatures and pollution affected worlds bee population,TAGER ROBERT MATTHEW,10,environment
44151,china and germany great examples of possible,TAGER ROBERT MATTHEW,8,foreign_policy
44222,time to normalize relations with cuba,TAGER ROBERT MATTHEW,8,foreign_policy
43876,suggested fixes to health care,TAGER ROBERT MATTHEW,5,healthcare
43889,petitions must original signatures so please not email,TAGER ROBERT MATTHEW,5,healthcare
43905,so still debating on commonsense healthcare and insurance solutions,TAGER ROBERT MATTHEW,5,healthcare
43906,healthcare solution support medicare for all and also public option to allow people to buy into medicare while medicare for all argued,TAGER ROBERT MATTHEW,5,healthcare
43907,medicare for all self explanatory so while,TAGER ROBERT MATTHEW,5,healthcare
43939,guarantee healthcare for everyone,TAGER ROBERT MATTHEW,5,healthcare
43940, including mental health treatment,TAGER ROBERT MATTHEW,5,healthcare
43942,health care and insurance,TAGER ROBERT MATTHEW,5,healthcare
43944,social security medicare,TAGER ROBERT MATTHEW,5,healthcare
43957,medicare for all or public option,TAGER ROBERT MATTHEW,5,healthcare
43998,nine only part of health insurance companies offering insurance in florida,TAGER ROBERT MATTHEW,5,healthcare
44010, medicare for all rationale,TAGER ROBERT MATTHEW,5,healthcare
44035, or medicare for all as senator sanders refers to,TAGER ROBERT MATTHEW,5,healthcare
44036,healthcare human right and determination of patient treated not based on monetary policy,TAGER ROBERT MATTHEW,5,healthcare
44060,social security and medicare must strengthened and preserved,TAGER ROBERT MATTHEW,5,healthcare
44074,same true with many health insurance companies,TAGER ROBERT MATTHEW,5,healthcare
44092, as nonprofit health care provider,TAGER ROBERT MATTHEW,5,healthcare
44105, and ability to make healthcare decisions,TAGER ROBERT MATTHEW,5,healthcare
44128, and only option modifying obamacare,TAGER ROBERT MATTHEW,5,healthcare
44187, working towards single payer health insurance company,TAGER ROBERT MATTHEW,5,healthcare
44196, including health insurance subsidies and food stamps,TAGER ROBERT MATTHEW,5,healthcare
44201, or without health care,TAGER ROBERT MATTHEW,5,healthcare
44241,cost less then currently spend on healthcare,TAGER ROBERT MATTHEW,5,healthcare
44250,premiums paid for health insurance under either and affordable care act obamacare or commercial plans deductible,TAGER ROBERT MATTHEW,5,healthcare
44252, keep saying repeal and replace obamacare misguided,TAGER ROBERT MATTHEW,5,healthcare
44254,obamacare not need to repealed before replaced or changed,TAGER ROBERT MATTHEW,5,healthcare
44273,outofpocket expenses related to healthcare also deductible,TAGER ROBERT MATTHEW,5,healthcare
44275, and significantly reduced health care costs,TAGER ROBERT MATTHEW,5,healthcare
44283,healthcare simpler and easier to navigate for everyone,TAGER ROBERT MATTHEW,5,healthcare
44342,believe social security and medicare,TAGER ROBERT MATTHEW,5,healthcare
44385,believe social security and medicare must strengthened and protected from privatization,TAGER ROBERT MATTHEW,5,healthcare
44477, and medicaid as safety nets,TAGER ROBERT MATTHEW,5,healthcare
44097, renovate old buildings and warehouses,TAGER ROBERT MATTHEW,12,infra_transpo
44114,also imperative fix eroding infrastructure across nation,TAGER ROBERT MATTHEW,12,infra_transpo
44115, roads cant support even normal traffic volumes,TAGER ROBERT MATTHEW,12,infra_transpo
44119,infrastructure improvements immediately create good paying jobs and strengthen economy,TAGER ROBERT MATTHEW,12,infra_transpo
44281,not covered or im sorry doctor not in network,TAGER ROBERT MATTHEW,12,infra_transpo
44373, and outdated facilities caused waiting times and failures of va and put health and lives of veterans at risk,TAGER ROBERT MATTHEW,12,infra_transpo
44380, bridges and transportation systems potential to employ hundreds of thousands of american workers,TAGER ROBERT MATTHEW,12,infra_transpo
43916, would earn only more than federal poverty level at end of year,TAGER ROBERT MATTHEW,1,occupation
43950,support pay equality for women,TAGER ROBERT MATTHEW,1,occupation
43984,different strategies for creating jobs and job growth,TAGER ROBERT MATTHEW,1,occupation
43986,idea workers make profits for companies paid below rate live on comfortably outrageous,TAGER ROBERT MATTHEW,1,occupation
44000,pathetic to fight for minimum wage increase,TAGER ROBERT MATTHEW,1,occupation
44004, before taxes withdrawn,TAGER ROBERT MATTHEW,1,occupation
44022, infrastructure jobs would include fixing flooding problem due to neglect of ditches and drainage systems,TAGER ROBERT MATTHEW,1,occupation
44032, truckers all good paying jobs examples,TAGER ROBERT MATTHEW,1,occupation
44045,past time for minimum wage to increased to one people actually live on,TAGER ROBERT MATTHEW,1,occupation
44046,fight for minimum wage of,TAGER ROBERT MATTHEW,1,occupation
44048,also support increase of minimum wage for service staff earning tips,TAGER ROBERT MATTHEW,1,occupation
44053, many insurance policies not pay for womens birth control,TAGER ROBERT MATTHEW,1,occupation
44067, disability payments begin to flow to veterans immediately,TAGER ROBERT MATTHEW,1,occupation
44111,unlike bailouts banks and insurance companies receive,TAGER ROBERT MATTHEW,1,occupation
44120, creating purchasing power and more new jobs,TAGER ROBERT MATTHEW,1,occupation
44122,renewable energy creates over good paying jobs month,TAGER ROBERT MATTHEW,1,occupation
44130,increasing minimum wage through legislation andor union strengthening,TAGER ROBERT MATTHEW,1,occupation
44139,renewable energy creates more good paying jobs per month then all fossil fuel industries combined,TAGER ROBERT MATTHEW,1,occupation
44147,bees workers pollinate most of produce grown for human consumption,TAGER ROBERT MATTHEW,1,occupation
44167,hard to pay women same as men for same work,TAGER ROBERT MATTHEW,1,occupation
44168,encourage pay discrimination lawsuits,TAGER ROBERT MATTHEW,1,occupation
44212,convicted felons work and pay taxes and effected by same laws passed by congress all must follow,TAGER ROBERT MATTHEW,1,occupation
44217,only costs us tax pay through paychecks,TAGER ROBERT MATTHEW,1,occupation
44267,pay most for prescription drugs than any place else in world many pharmaceuticals created and manufactured right in own country,TAGER ROBERT MATTHEW,1,occupation
44291, pay off mortgage early,TAGER ROBERT MATTHEW,1,occupation
44303, jobs or even tax cuts,TAGER ROBERT MATTHEW,1,occupation
44348, give tax breaks and create jobs,TAGER ROBERT MATTHEW,1,occupation
44352,would rather export jobs,TAGER ROBERT MATTHEW,1,occupation
44361,cutting taxes for rich and corporations not create jobs,TAGER ROBERT MATTHEW,1,occupation
44363,would more tax breaks motivate to create jobs most of money and control more year,TAGER ROBERT MATTHEW,1,occupation
44377, good manufacturing jobs exported to countries like mexico,TAGER ROBERT MATTHEW,1,occupation
44379, americas infrastructure crumbling and jobs generated to update roads,TAGER ROBERT MATTHEW,1,occupation
44389,aside from at mercy of banks and wall street,TAGER ROBERT MATTHEW,1,occupation
43963, service men and women deserve better than thrown to mercy of insurance companies by just handing voucher,TAGER ROBERT MATTHEW,0,social_policy
43967,if abortions outlawed,TAGER ROBERT MATTHEW,0,social_policy
43968,doctor performs procedure or women gets it,TAGER ROBERT MATTHEW,0,social_policy
43969,treat women want abortion,TAGER ROBERT MATTHEW,0,social_policy
43973, women responsible for outcome of pregnancy,TAGER ROBERT MATTHEW,0,social_policy
43977, women charged with not proper prenatal care or not taking extra precautions to protect pregnancy,TAGER ROBERT MATTHEW,0,social_policy
43979,go back to days women not go for prenatal care because afraid of prosecuted for unhealthy lifestyle,TAGER ROBERT MATTHEW,0,social_policy
44015,many states enacted roadblocks to abortions,TAGER ROBERT MATTHEW,0,social_policy
44016,roadblocks include laws require women to ultrasound before abortion and in many of instances,TAGER ROBERT MATTHEW,0,social_policy
44021, bill introduced to require all women in country to undergo examinations before abortion obtained,TAGER ROBERT MATTHEW,0,social_policy
44051,wrong to tell women must go to term and child not plan for or want,TAGER ROBERT MATTHEW,0,social_policy
44055, numbers of abortions fell to new lows,TAGER ROBERT MATTHEW,0,social_policy
44058, very reason unwanted pregnancies and abortions down,TAGER ROBERT MATTHEW,0,social_policy
44104, women possess sensibilities,TAGER ROBERT MATTHEW,0,social_policy
44157,fully support womens right to choose own future,TAGER ROBERT MATTHEW,0,social_policy
44172,undeniable white women paid less then men for same work and discrepancy greater with minority women,TAGER ROBERT MATTHEW,0,social_policy
44190,thats more than men and women in uniform take own lives every year,TAGER ROBERT MATTHEW,0,social_policy
44228,not matter someone loves or gender identify with,TAGER ROBERT MATTHEW,0,social_policy
44230,prochoice and proequlaity,TAGER ROBERT MATTHEW,0,social_policy
44404,league of women voters survey,TAGER ROBERT MATTHEW,0,social_policy
44412, promote general welfare through education,TAGER ROBERT MATTHEW,0,social_policy
12615,help with social media,TANDON RITESH,7,domestic_policy
12622,family instilled in value of hard work,TANDON RITESH,2,economy 
12604,no affirmative education in school system,TANDON RITESH,4,education
12606,campaign announcement ritesh tandon,TANDON RITESH,3,election 
12612,ro khannaa powerhungry politician or unscrupulous charlatan,TANDON RITESH,3,election 
12602,immigration reform and stop torture of families,TANDON RITESH,9,immigration
12620,protect silicon valley jobs,TANDON RITESH,1,occupation
45408,calling for term limits,TARNASIEWICZ-HELDUT ANDREW,7,domestic_policy
45407,getting big money out of politics,TARNASIEWICZ-HELDUT ANDREW,2,economy 
45420,with horrific shootings in schools,TARNASIEWICZ-HELDUT ANDREW,4,education
45423, and yet tremendous student loans one may never pay off,TARNASIEWICZ-HELDUT ANDREW,4,education
45537,of illinois at chicagos john marshall law school,TARNASIEWICZ-HELDUT ANDREW,4,education
45392,for results from primary election on march click here,TARNASIEWICZ-HELDUT ANDREW,3,election 
45437,stagnates older generations of politicians,TARNASIEWICZ-HELDUT ANDREW,3,election 
45442,andrew joined john marshall pro bono law clinic provides free legal services to cannot afford legal representation,TARNASIEWICZ-HELDUT ANDREW,3,election 
45451,for results from primary election on march,TARNASIEWICZ-HELDUT ANDREW,3,election 
45391,climate change one of greatest risks to cit,TARNASIEWICZ-HELDUT ANDREW,10,environment
45415, heldut founded nonprofit international venture called sustainable village initiative dealing with development and women empowerment issues in ghana,TARNASIEWICZ-HELDUT ANDREW,8,foreign_policy
45507, heldut founded nonprofit international venture called sustainable village,TARNASIEWICZ-HELDUT ANDREW,8,foreign_policy
45463,universal basic healthcare,TARNASIEWICZ-HELDUT ANDREW,5,healthcare
45394,roads and bridges crumbling,TARNASIEWICZ-HELDUT ANDREW,12,infra_transpo
45385,women earn just cents for every dollar man make,TARNASIEWICZ-HELDUT ANDREW,0,social_policy
45389,in full support of expanding federal minority,TARNASIEWICZ-HELDUT ANDREW,0,social_policy
45432,prolife in any of this,TARNASIEWICZ-HELDUT ANDREW,0,social_policy
45538,initiative dealing with development and women,TARNASIEWICZ-HELDUT ANDREW,0,social_policy
28330,yahoo finance larry thompson,THOMPSON LARRY,2,economy 
28360,yahoo finance hollywood political iceberg started to thaw,THOMPSON LARRY,2,economy 
28401,stop citizens and businesses from leaving district by making california more affordable,THOMPSON LARRY,2,economy 
28269,after finishing law school at university of mississippi in drove three days to corner of hollywood and vine to start dream career in show business,THOMPSON LARRY,4,education
28045,los angeles daily breeze election,THOMPSON LARRY,3,election 
28052, receive most votes in primary election advance to general election,THOMPSON LARRY,3,election 
28083,election results pending,THOMPSON LARRY,3,election 
28085,election results still pending,THOMPSON LARRY,3,election 
28094,even though votes still slowly counted,THOMPSON LARRY,3,election 
28097, probably not advancing to general election,THOMPSON LARRY,3,election 
28099, enough votes already to secure one of top two positions awarded to qualify for general election,THOMPSON LARRY,3,election 
28101,continue to wait for election results to us congressional race for californias th district,THOMPSON LARRY,3,election 
28103, notwithstanding present vote count,THOMPSON LARRY,3,election 
28108, but remain viable as first votes counted and reported made up mostly of mail in votes and absentee votes,THOMPSON LARRY,3,election 
28110,as voting from vote centers and sources continue to counted and reported,THOMPSON LARRY,3,election 
28112,state technically days from election day to count and certify final report,THOMPSON LARRY,3,election 
28114,as of march with approximately of votes in,THOMPSON LARRY,3,election 
28116,trail errol webber by votes for nd position,THOMPSON LARRY,3,election 
28121,send final election results totaled and published,THOMPSON LARRY,3,election 
28138, less than of projected total votes reported,THOMPSON LARRY,3,election 
28240,primary election on march,THOMPSON LARRY,3,election 
28241,two candidates receive most votes in primary election advance to general election,THOMPSON LARRY,3,election 
28242,california elections toptwo candidates open election system,THOMPSON LARRY,3,election 
28245, may vote for any candidate,THOMPSON LARRY,3,election 
28285,thompson managed careers of over stars and produced movies for television,THOMPSON LARRY,3,election 
28371,latest updates from campaign,THOMPSON LARRY,3,election 
28397,tired and embarrassed of voting party line and nothing changing for better for and family,THOMPSON LARRY,3,election 
28398,party taken vote for granted,THOMPSON LARRY,3,election 
28399,time to reexamine new world and vote for future with positive change,THOMPSON LARRY,3,election 
28512,business man and not politician,THOMPSON LARRY,3,election 
28515,always vote issues and person not political party,THOMPSON LARRY,3,election 
28394,solution to climate change starts with improving political climate in th district,THOMPSON LARRY,10,environment
28406,address headon comprehensive immigration reform,THOMPSON LARRY,9,immigration
28104, and building on moderate,THOMPSON LARRY,12,infra_transpo
28403, public transportation,THOMPSON LARRY,12,infra_transpo
28256, space shuttle endeavour at california science center,THOMPSON LARRY,11,science
28109, all historically cast by older or military people tend to more conservative and republican,THOMPSON LARRY,6,security_policy
28375, respect laws and law enforcement,THOMPSON LARRY,6,security_policy
28376,represent equally and passionately woman,THOMPSON LARRY,0,social_policy
28377, and child of every race,THOMPSON LARRY,0,social_policy
18399, believe protect second amendment right of lawabiding individuals to own firearms,THOMPSON MIKE MR,7,domestic_policy
18406, fishermen and local communities,THOMPSON MIKE MR,7,domestic_policy
18034,contribute money online contribute online,THOMPSON MIKE MR,2,economy 
18089,contra costa building and construction trades council,THOMPSON MIKE MR,2,economy 
18378, important to economy,THOMPSON MIKE MR,2,economy 
18380,jobs and economy number one priority as member of congress growing economy,THOMPSON MIKE MR,2,economy 
18384, and put economy on solid ground for years to come,THOMPSON MIKE MR,2,economy 
18408,many of families and small businesses depend on delta would livelihood stripped away and deltas diverse wildlife would destroyed,THOMPSON MIKE MR,2,economy 
18412,housing economy continue to suffer and consumer confidence never return if not help hardworking middleclass families navigate mortgage hardships,THOMPSON MIKE MR,2,economy 
18093, napa valley unified school district trustee,THOMPSON MIKE MR,4,education
18109,california school employees association,THOMPSON MIKE MR,4,education
18112, lake county superintendent of schools,THOMPSON MIKE MR,4,education
18121, napa county superintendent of schools,THOMPSON MIKE MR,4,education
18125, sonoma county superintendent of schools,THOMPSON MIKE MR,4,education
18127, solano county superintendent of schools,THOMPSON MIKE MR,4,education
18134, contra costa superintendent of schools,THOMPSON MIKE MR,4,education
18147, vallejo city unified school district,THOMPSON MIKE MR,4,education
18148, lake county office of education,THOMPSON MIKE MR,4,education
18199, lake county office of education doug pattern,THOMPSON MIKE MR,4,education
18209, napa valley unified school district trustee jeri hansen,THOMPSON MIKE MR,4,education
18219, vallejo city unified school district anne marie young,THOMPSON MIKE MR,4,education
18227, contra costa superintendent of schools brock falkenberg,THOMPSON MIKE MR,4,education
18228, lake county superintendent of schools barbara nemko,THOMPSON MIKE MR,4,education
18229, napa county superintendent of schools lisette estrellahenderson,THOMPSON MIKE MR,4,education
18230, solano county superintendent of schools steve herrington,THOMPSON MIKE MR,4,education
18383, energy and education put people to work now,THOMPSON MIKE MR,4,education
18401, also believe responsibility to make schools,THOMPSON MIKE MR,4,education
18434,instructor at armys airborne school,THOMPSON MIKE MR,4,education
18064,campaign continually trying to expand online activism and to give voters information need in timely manner,THOMPSON MIKE MR,3,election 
18372,health care health care reform helping save money and lives,THOMPSON MIKE MR,5,healthcare
18375,seniors social security and medicare two of most important and successful government programs ever created,THOMPSON MIKE MR,5,healthcare
18417, health care and veterans issues,THOMPSON MIKE MR,5,healthcare
18418,received awards for legislative efforts from national association of community health centers,THOMPSON MIKE MR,5,healthcare
18440, increase access to health care,THOMPSON MIKE MR,5,healthcare
18332,immigration reform priority of mine and assure work with colleagues in house of representative to bring effective and meaningful change to issue,THOMPSON MIKE MR,9,immigration
18336, supported many immigration reform proposals would increase immigration enforcement policies,THOMPSON MIKE MR,9,immigration
18344, immigrants essential part of society and culture,THOMPSON MIKE MR,9,immigration
18347, current immigration system broken and need comprehensive immigration reform,THOMPSON MIKE MR,9,immigration
18348,believe need immigration policies fair and practical,THOMPSON MIKE MR,9,immigration
18388,immigration america nation of immigrants,THOMPSON MIKE MR,9,immigration
18390, current immigration system broken and in need of repair,THOMPSON MIKE MR,9,immigration
18392, allows children of immigrants to get college education,THOMPSON MIKE MR,9,immigration
18393, provides pathway to citizenship for families for generations,THOMPSON MIKE MR,9,immigration
18023, location of computer or network on internet,THOMPSON MIKE MR,12,infra_transpo
18115, city of rohnert park,THOMPSON MIKE MR,12,infra_transpo
18256, city of rohnert park tom schwedhelm,THOMPSON MIKE MR,12,infra_transpo
18282,comprehensive infrastructure legislation would modernize for st century economy,THOMPSON MIKE MR,12,infra_transpo
18137,napasolano central labor council napa valley register,THOMPSON MIKE MR,1,occupation
18139, napa and solano counties central labor council,THOMPSON MIKE MR,1,occupation
18233, aflcio california labor federation california school employees association,THOMPSON MIKE MR,1,occupation
18376, reliably pay billions in benefits to millions of beneficiaries and deliver on promise of protecting seniors worked hard all lives,THOMPSON MIKE MR,1,occupation
18381, creating good jobs and strengthening middle class,THOMPSON MIKE MR,1,occupation
18394, and establishes guest worker program for jobs americans dont want to,THOMPSON MIKE MR,1,occupation
18396, asks everyone to pay fair share,THOMPSON MIKE MR,1,occupation
18397,more jobs equal more revenue and more investment back in communities,THOMPSON MIKE MR,1,occupation
18437, thompson worked on solutions create jobs,THOMPSON MIKE MR,1,occupation
18405,not based on science and puts interests of southofdelta water contractors before farmers,THOMPSON MIKE MR,11,science
18267,thompson recognizes karissa kruse as woman of year and letitia hanke as woman of year,THOMPSON MIKE MR,0,social_policy
18273,thompson recognizes annette taylor as woman of year and eloise escano scott as woman of year,THOMPSON MIKE MR,0,social_policy
18278, thompson honors women from fifth congressional district make exceptional contributions to community,THOMPSON MIKE MR,0,social_policy
18279, thompson honoring both and women of year,THOMPSON MIKE MR,0,social_policy
18305,thompson recognizes karissa kruse as woman of year and letitia hanke as woman of year napa,THOMPSON MIKE MR,0,social_policy
