,name,text,count
2713,NEGUSE JOSEPH,"the right to quality healthcare, which means opposing efforts to repeal the affordable care act, and as a vicechair of the medicare for all caucus, being an original cosponsor of the expanded improved medicareforall act, which would ensure universal healthcare coverage. shortly after being sworn into office, joe also partnered with rep. ro khanna and u.s. senator bernie sanders to introduce a comprehensive legislative package to decrease prescription drug costs including by mandating medicare negotiate prices and enabling importation of prescription drugs from canada;",84
2714,NEGUSE JOSEPH,"a special committee established by congressional democrats to tackle climate change will convene in boulder next month for its first field hearing. members of the select committee on the climate crisis will meet in boulder on thursday, august 1, for a hearing focused on the transition to renewable energy, the committee announced today, july 15. read more",57
2715,NEGUSE JOSEPH,joe neguse is the embodiment of the american dream and i couldnt be prouder to endorse his campaign for congress. we need to send him to washington to fight for workingclass families and to protect the ideals that this nation was founded on.,43
2716,NEGUSE JOSEPH,"the right for every student to obtain a quality education at a public school. during the house appropriations process, joe successfully worked with his colleagues to secure millions of dollars in increased funding for the individuals with disabilities education act, and he continues to fight for increasing teacher pay, federal title i funding for lowincome students and federal title ii funding for teacher training, and holding betsy devos department of education accountable.",72
2717,NEGUSE JOSEPH,broomfield mayor pro tem guyleen castriotta broomfield councilmember william lindstedt former broomfield dems county chair judy enderle state representative matt gray former broomfield dems chair tom mehling broomfield councilmember stan jezierski broomfield councilmember deven shaff adams 12 school board president kathy plomer bvsd board member kitty sargent broomfield councilmember sharon tessier former broomfield councilmember bette erickson,56
2718,NEGUSE JOSEPH,"joe has introduced 30 bills in the 116th congress the most of any freshman member and has already seen four of his public lands and school funding bills signed into law the most of any member of colorados congressional delegation. each and every day in the u.s. house, he is working to expand opportunities for all coloradans and protect our fundamental rights as americans, including",65
2719,NEGUSE JOSEPH,"the right to be safe from violence in our communities, by fighting in the house for sensible guncontrol measures, such as universal background checks and closing the federal gun show loophole, supporting an assaultweapons ban, encouraging states to pass red flag laws which prevent people at risk to themselves or others from having access to firearms, and by opposing concealedcarry reciprocity legislation;",62
2720,NEGUSE JOSEPH,"then, following his term as a regent, joe was appointed at the age of 31 to lead the states consumer protection agency, making him one of the youngest people to serve in a statecabinet across the country. he led the departmentan agency with roughly 600 employees and a 90 million budgetfor two years, leading the fight to expand economic opportunities by protecting the civil rights of every coloradan and strengthening consumer protections and safeguards. during his tenure the agency achieved key victories, including the recovery of millions of dollars for consumers, investigations culminating in significant financialfraud cases, the championing of legislation to combat financial fraud against seniors, and launch of the states first online filing system for civil rights discrimination complaints. in recognition of his work to expand the agencys consumer protection mission, joe was awarded the 2017 consumer protection award by the international council on licensure, enforcement and regulation.",150
2721,NEGUSE JOSEPH,freshman u.s. rep. joe neguse scored 5 million to help college kids avoid some of the high costs of textbooks. the money for an openaccess textbooks pilot program was in an appropriations bill that passed the u.s. house floor wednesday. read more at colorado politics,45
2722,NEGUSE JOSEPH,"former u.s. congresswoman gabby giffords and her organization giffordspac announced their endorsement today of congressman joe neguses reelection campaign. giffordspac, founded by congresswoman giffords, supports candidates fighting for gun violence prevention. during his first term, congressman neguse has made gun violence prevention a top priority, including through his service on the house judiciary committee which read more",57
2723,NEGUSE JOSEPH,"the right to participate in our democracy, which means serving as one of the original cosponsors of hr1, which would overturn the disastrous citizens united decision, and enact public financing of our elections and automatic voter registration. in the house, joe successfully secured a bipartisan amendment to hr1 that would enact preregistration for 16 and 17yearolds, and he continues to fight for reforms to the dysfunctional federal election commission and protections of our sacred right to vote; and",78
2724,NEGUSE JOSEPH,"former state senator dorothy rupert treasurer for the neguse campaign state senate majority leader steve fenberg speaker of the house kc becker mayor of boulder sam weaver mayor of lyons connie sullivan mayor of lafayette jamie harkins former boulder county commissioner josie heath former state senator rollie heath mayor of nederland kris larsen former mayor of boulder will toor former mayor of boulder susan osbourne former mayor of boulder suzanne jones boulder county commissioner elise jones boulder county commissioner matt jones boulder county commissioner deb gardner state representative jonathan singer state representative edie hooton state senator mike foote boulder citycouncilwoman aaron brockett boulder deputy mayor bob yates former mayor of lafayette christine berg former mayor of boulder leslie durgin former speaker of the house dickey lee hullinghorst former boulder county treasurer bob hullinghorst former boulder county commissioner cindy domenico regina cowles former boulder citycouncilman macon cowles former boulder dems chair dan gould former state representative claire levy rich pelletier former deputy campaign manager for u.s senator bernie sanders boulder valley school district board member kathy gebhardt dr. noah finkelstein, direcor of colorado center for stem learning boulder county treasurer paul weissmann boulder county sheriff joe pelle former house majority leader alice madden cu regent for 2nd congressional district linda shoemaker neal lurie, president, center for resource conservation sean maher, former executive director, boulder small business development center former boulder citycouncilwoman sally martin former boulder citycouncilman ken wilson former boulder dems chair joel davidow former boulder dems vice chair laura spicer former boulder citycouncilwoman robin bohanan former state representative ruth wright former state representative tom plant former state representative todd saliman former boulder county commissioner ben pearlman former boulder citycouncilwoman francoise poinsatte former boulder deputy mayor suzy ageton nikhil mankekar, deputy chairperson, boulder human relations commission former boulder citycouncilman andy schultheiss former boulder citycouncilwoman jan burton former boulder citycouncilman andrew shoemaker superior town trustee mark lacis former boulder city councilmember angelique espinoza boulder county coroner emma hall",326
2725,NEGUSE JOSEPH,former president barack obama former u.s. vice president joe biden u.s. senator cory booker u.s. senator elizabeth warren u.s. senator kamala harris former secretary of housing and urban development julian castro u.s. congresswoman former cochair of congressional progressive caucus barbara lee colorado house majority leader alex garnett former mayor of denver wellington webb former state representative wilma webb former state senate minority leader lucia guzman state senator faith winter state senator rhonda fields state senator angela williams joyann ruscha former colorado political director for us senator bernie sanders presidential campaign state senator nancy todd colorado senate president leroy garcia state senator dominick moreno state senator jeff bridges former state representative dan pabon former colorado secretary of state bernie buescher state board of education member val flores state representative leslie herod state representative james coleman state representative janet buckner state representative daneya esgar daniel ramos former state senator polly baca former state representative joe rice state representative chris hansen former speaker of the house mark ferrandino,165
2726,NEGUSE JOSEPH,"joe was elected in 2018 to represent the 2nd district in the u.s. house of representatives, becoming the first and only africanamerican elected to serve in congress in colorado history. he is the youngest member of colorados congressional delegation, and serves as a vicechair of the congressional progressive caucus, a vicechair of the medicareforall caucus, and was elected by his peers to be the freshman corepresentative to leadership. in that capacity, he serves as a member of the house democratic leadership.",81
2727,NEGUSE JOSEPH,"the right to breathe clean air and drink clean water. as the only colorado lawmaker appointed by the speaker of the house to serve on the select committee on the climate crisis, and one of the first lawmakers in the country to support the green new deal",47
2728,NEGUSE JOSEPH,"the right to breathe clean air and drink clean water. as the only colorado lawmaker appointed by the speaker of the house to serve on the select committee on the climate crisis, and one of the first lawmakers in the country to support the green new deal, joe has been a champion for combatting climate change. the very first bill he introduced is a proposal to expand solar energy the solar edge act, and hes introduced and sponsored multiple bills to significantly increase investments in renewable energy and drastically reduce our carbon emissions. he also successfully secured millions of dollars during the house appropriations process to support the incredible federal research labs across the 2nd district.",116
2729,NEGUSE JOSEPH,"the right to participate in our economy, by cosponsoring fair wage policies such as the paycheck fairness act, cosponsoring the raise the wage legislation to increase the minimum wage to 15 that recently passed the u.s. house, sponsoring measures to ensure that every public higher education graduate finishes debtfree, and protecting internet freedom by reinstituting net neutrality;",57
2730,NEGUSE JOSEPH,"following the furor late last year over a proposal to drill for oil and gas beneath the former rocky flats nuclear weapons plant northwest of denver, u.s. rep. joe neguse introduced legislation friday to ban mineral extraction underneath the nations superfund sites. the bill from the boulder democrat, called the on or under act, would read more",57
2731,NEGUSE JOSEPH,"democracy for america dfa announced its endorsement of joe neguse ahead of his bid for reelection in colorados 2nd congressional district. democracy for america backed neguse early in his 2018 race for congress and celebrated his trailblazing, general election victory last november. neguse joins just seven other incumbents dfa has endorsed ahead of the 2020 read more",57
2732,NEGUSE JOSEPH,"congressman joe neguse is quickly making a name for himself in washington d.c., introducing 16 pieces of legislation since taking office in january. the colorado freshman has recently brought two pieces forth that will be of significant interest to colorado residents on both sides of the political aisle. read more at estes park trail gazette",55
2733,NEGUSE JOSEPH,"boulder, co the congressional progressive caucus pac cpc pac the political arm of the congressional progressive caucus today announced the endorsement of progressive caucus vice chair joe neguses campaign for reelection in colorados 2nd congressional district, as well as several other progressive champions. we are thrilled to endorse these progressive champions in read more",54
2734,NEGUSE JOSEPH,"as a 36yearold son of refugees from africa, joe is not your typical congressman. but his familys story, and deeply held belief that we need people from all walks of life to speak up and engage in our democracy, motivated him to run for office and fight for colorado values in washington d.c.",53
2735,NEGUSE JOSEPH,"prior to being elected to congress, joe served as an attorney, civic leader, and public official who spent his career fighting to expand opportunities for families across our state. joe and his wife andrea who grew up in broomfield consider themselves incredibly lucky to call the beautiful city of lafayette home, where they are raising their daughter natalie and enjoy running on boulder countys amazing trails with their dog teddy a pugaussie mix. joe has lived in the 2nd congressional district for over 18 years, and was honored to represent the people of the 2nd district as an elected member of cus board of regents from 2009 through 2015.",109
2736,NEGUSE JOSEPH,"according to gov track usa, congressman joe neugse completed his first year in congress as the most productive member of the freshman class. congressman neguse introduced 30 bills in 2019 more than any other freshman lawmaker in the house during the 116th congress. he also introduced more bills that actually became law than any read more",56
2737,NEGUSE JOSEPH,"the right to enjoy our treasured public lands, which means fighting against privatization and oilandgas development efforts on federal public lands and championing efforts to protect open space in our district. earlier this year, joe shepherded his public lands package the colorado outdoor recreation and economy act core act which became the first major colorado wilderness legislation to pass the u.s. house in nearly a decade.",66
2738,NEGUSE JOSEPH,"a report released today by the lugar center and the mccourt school of public policy at georgetown university named congressman joe neguse, who represents colorados 2nd congressional district, as the most bipartisan member of the colorados congressional delegation. the lugar center report ranking is based on multiple criteria, including how often a representatives bills attracted read more",57
2739,NEGUSE JOSEPH,"the right to quality healthcare, which means opposing efforts to repeal the affordable care act, and as a vicechair of the medicare for all caucus, being an original cosponsor of the expanded improved medicareforall act, which would ensure universal healthcare coverage.",41
2740,NEGUSE JOSEPH,"before being elected, joe pledged that hed be present in the community, just as hes been all his career and since being sworn in, holding frequent townhalls has been a true cornerstone of his service. he was recognized nationally in early 2019 for hosting the most townhalls of any freshman lawmaker in the united states, and launched a successful service town hall initiative that combines constituent services with volunteerism and was awarded the spirit of service award for his efforts.",80
2741,NEGUSE JOSEPH,"summit county commissioner karn stiegelmeier summit county commissioner thomas davidson former summit county commissioner dan gibbs former summit county assessor beverly breakstone former clear creek county commissioner tim mauck former eagle county commissioner jill ryan state representative dylan roberts former state representative diane mitsch bush former state representative millie hamner district attorney bruce brown eagle, clear creek summit counties former summit county dems chair sandy briggs former mayor of dillon kevin burns clear creek county commissioner randy wheelock",78
2742,NEGUSE JOSEPH,"as the son of immigrants to this country who were given a shot at the american dream, i decided to run for office because that dream is under assault now as never before. im honored to represent the 2nd district in congress and fight for the values we share because now is the time.",54
2743,NEGUSE JOSEPH,"joes public service is rooted in his firm belief that we should be expandingnot restrictingopportunities for all coloradans, and he has spent his career doing the same. the opportunity to immigrate to our incredible country and pursue the american dream; to attend college, and participate in our economy; and ultimately, to shape our democracy. joes belief that all coloradans are entitled to these opportunities, shaped by his parents journey and experience, has been a guiding principle in his life, and he is honored to fight for these opportunities each and every day in the united states congress.",97
2744,NEWBY SHARON BARRY,"my mothers family owned an electrical contracting business in lincoln. i graduated from lincoln community high school the railsplitters, and illinois state university, a teachers college, with a bachelor of science in secondary education. following graduation, i taught 7th grade for a year in eureka, il home of ronald reagans alma mater and 6th grade in bloomington, il for the next 6 years. in the summer i sold real estate. during my teaching career i was never a member of the teachers union.",83
2745,NEWBY SHARON BARRY,"in the universities, leftist leaning, tenured professors and unions with deep pockets have done great harm and thwarted free speech. theyve preyed on our college age young people. the agenda of these educators has left our impressionable adolescents with a lack of respect for their forefathers, a distorted interpretation of our history and doubts pertaining to our form of government. this erodes pride and patriotism.",65
2746,NEWBY SHARON BARRY,"im shari barry newby and im running for congress to represent you the people of district 13. i have been a resident of the tampa bay area and business owner for the last 42 years. currently, i own a music company in clearwater, specializing in large, custom musical instruments for homes and churches in florida and the caribbean. i employ computer technicians, musicians and teachers. we are one of the nations top dealers for the brands we represent.",78
2747,NEWBY SHARON BARRY,"after my recent trip to the cape kennedy, and reflecting on the phenomenal accomplishments of so many brave citizens, i am compelled to ask the question, why dont todays democrat leadership want to identify with the american flag? tears came to my eyes after realizing that kennedy would not recognize his own party. pictured with me is astronaut tom jones.",60
2748,NEWBY SHARON BARRY,"primary emphasis, should i be elected, include restoring our thriving economy, reducing health insurance costs, reinforcing social security benefits while reducing taxes on contributions, slowing immigration to foster assimilation of immigrants, protecting the 2nd amendment and improving education k12, especially in civics and history. todays curriculum should better reflect local priorities, values and needs.",54
2749,NEWBY SHARON BARRY,"i am a proud member of the nra, love dogs and horses, water sports, ballroom dancing, playing poker, listening to crooners such as dean martin and sinatra, as well as watching the golden girls. fox is my news channel. i support judicial watch, the rnc, the leadership institute, the republican party of florida, hillsdale college, prager u, the aclj, the presidential coalition, wounded warriors and several churches.",67
2750,NEWBY SHARON BARRY,"every citizen of this country should listen to this speech reagan gave at the russian university in 1988. a remarkable conclusion of a 3 day visit to moscow. reagans truth and charm are desperately missed today. under the bust of lenin, with its irony and symbolism, reagan delivered this speech to an enthusiastic and polite audience. i highly recommend this video....",61
2751,NEWBY SHARON BARRY,"shari believes president trump is making america great and making a difference in america and around the world. shari wants to continue to help our president and keep america great by representing you, the people of district 13. as a small business owner for over 42 years, shari believes in our economy and getting people back to work; taking care of our veterans; no sanctuary cities; good education and affordable healthcare. please be a part of our team uniting district 13. contribute today!",83
2752,NEWBY SHARON BARRY,"when i was very young both my family and my husbands family owned farms close to each other. i have great respect for that lifestyle and the everyday challenges of the hardworking people that live it. i was born in lincoln, illinois, a small farming community rich in the heritage of its namesake. it was named after abraham lincoln before he became a nationally recognized figure. the circuit rider was well known in our midstate community. my hometown was actually christened by abraham lincoln with a watermelon!",87
2753,NEWBY SHARON BARRY,"in 1977 my family moved to florida. we purchased a small, retail music business and worked almost exclusively with seniors and churches. hundreds of free community concerts and lessons were offered. the transition from teaching to business owner was full of unexpected challenges. at the onset interest rates surged to 21. we were paying over 10,000mo. interest on inventory for over a year under president carter. at the same time, our customers invested in high yielding cds instead of purchasing instruments. we managed to keep all 12 employees on staff during this time. many businesses failed and we witnessed the demise of dozens of american piano and organ brands, partly because competitive products came into the united states at prices below their cost of production. they were being subsidized by foreign governments. this is called dumping. our elected officials did not protect domestic manufacturing. out of the dozens of us piano and organ manufacturers, few have survived and all those jobs have been lost forever. thank you, president carter. in 1980, thanks to ronald reagan, the economy improved and interest rates moderated. we would have lost everything had it not been for president reagan.",194
2754,NEWBY SHARON BARRY,"i have a very high regard for those that serve in the military. my dearest friend was a ranger in korea during the worst fighting. my father was stationed at hickam air force base in honolulu when pearl harbor was attacked the morning of december 7. he then served 44 months in the south pacific during wwii. my husband was drafted into the army and served in viet nam for 13 months as a finance officer at long binh just after the tet offensive began. during my husbands tour of duty and my first year of teaching, i watched helplessly for months as our politicians went back and forth with the enemy over the shape of the negotiating table! at the same time hanoi jane was personally providing encouragement to the viet cong!",133
2755,NEWBY SHARON BARRY,"i was pleased to be invited to the central pinellas republican club by their gracious president barbara stephens. it was a wonderful december gathering of devoted republicans working for the reelection of president trump. lots of fun, information and good food.",41
2756,NEWBY SHARON BARRY,"helping donald trump heal this country is my primary goal. i believe this president will be remembered as one of our greatest, but a small window of opportunity remains to complete his agenda. challenges left by the obama administration are unforgiveable. the obstruction, corruption, hate motivated impeachment and lack of accomplishments by pelosis house is unparalleled. republicans must take it back.",61
2757,NOVAK DARIA IRENE,when i get into congress i intend to work towards a stable monetary policy that will benefit my constituents all those that i represent. overall the financial system in the united states needs an overhaul to bring it into line and to allow a better quality of life for those who live under the system. one of the main financial pledges i will make is to increase to the minimum wage within the united states. at present the current system cannot properly support people in low paid jobs or impoverished areas and i hope to change that.,97
2758,NOVAK DARIA IRENE,the united states of america is a global pillar of strength and security within the world. through congress i hope to contribute to maintaining peace and prosperity throughout the united states and its territories. if iam elected to stand in congress i will ensure that your voice is heard when discussing current affairs and that our troops are looked after. one of the united states greatest assets is its military and i intend to ensure that our military has all the necessary equipment and support they need to undertake their operations worldwide.,92
2759,NOVAK DARIA IRENE,i understand how damaging our taxation system is becoming and reform is needed. part of my struggle in congress will be to highlight the issue of high taxation and put the decision back to the people. i will fight for tax cuts by any means necessary. taxes are taking a toll on peoples lives in america and reform is badly needed to ensure that we provide adequate funding to the services we need without sending people into poverty that are trying to earn a living. tax cuts are important and something that i feel passionately about. i will push to have them enforced if iam elected to congress.,108
2760,NOVAK DARIA IRENE,hi my name is daria novak and i am running for congress. this site is devoted to my campaign and here you can find useful information about me and what i aim to do if i am elected to congress. please do take a look around and send me any questions or feedback you have!,55
2761,NUCKOLLS HADEN ASHER,"we use data for analytics and measurement to understand how our services are used. for example, we analyze data about your visits to our sites to do things like optimize product design. and we also use data about the ads you interact with to help advertisers understand the performance of their ad campaigns. we use a variety of tools to do this, including google analytics. when you visit sites that use google analytics, a google analytics customer may choose to enable google to link information about your activity from that site with activity from other sites that use our ad services.",101
2762,NUCKOLLS HADEN ASHER,"we use information we collect, like your email address, to interact with you directly. for example, we may send you a notification if we detect suspicious activity, like an attempt to sign in to your google account from an unusual location. or we may let you know about upcoming changes or improvements to our services. and if you contact google, well keep a record of your request in order to help solve any issues you might be facing.",78
2763,NUCKOLLS HADEN ASHER,"we use different technologies to process your information for these purposes. we use automated systems that analyze your content to provide you with things like customized search results, personalized ads, or other features tailored to how you use our services. and we analyze your content to help us detect abuse such as spam, malware, and illegal content. we also use algorithms to recognize patterns in data. for example, google translate helps people communicate across languages by detecting common language patterns in phrases you ask it to translate.",87
2764,NUCKOLLS HADEN ASHER,"to the extent that applicable local law prevents certain disputes from being resolved in a california court, then you can file those disputes in your local courts. likewise, if applicable local law prevents your local court from applying california law to resolve these disputes, then these disputes will be governed by the applicable local laws of your country, state, or other place of residence.",64
2765,NUCKOLLS HADEN ASHER,"our servicespecific additional terms and policies provide additional details about appropriate conduct that everyone using those services must follow. if you find that others arent following these rules, many of our services allow you to report abuse. if we act on a report of abuse, we also provide a fair process as described in the taking action in case of problems section.",62
2766,NUCKOLLS HADEN ASHER,"protecting against security threats, abuse, and illegal activity google uses and may disclose information to detect, prevent and respond to security incidents, and for protecting against other malicious, deceptive, fraudulent, or illegal activity. for example, to protect our services, google may receive or disclose information about ip addresses that malicious actors have compromised.",53
2767,NUCKOLLS HADEN ASHER,"your content remains yours, which means that you retain any intellectual property rights that you have in your content. for example, you have intellectual property rights in the creative content you make, such as reviews you write. or you may have the right to share someone elses creative content if theyve given you their permission.",55
2768,NUCKOLLS HADEN ASHER,"research and development google uses information to improve our services and to develop new products, features and technologies that benefit our users and the public. for example, we use publicly available information to help train googles language models and build features like google translate.",44
2769,NUCKOLLS HADEN ASHER,"advertising google processes information, including online identifiers and information about your interactions with advertisements, to provide advertising. this keeps googles services and many of the websites and services you use free of charge. you can control what information we use to show you ads by visiting your ad settings.",49
2770,NUCKOLLS HADEN ASHER,"were constantly developing new technologies and features to improve our services. for example, we invest in artificial intelligence that uses machine learning to detect and block spam and malware, and to provide you with innovative features, like simultaneous translations. as part of this continual improvement, we sometimes add or remove features and functionalities, increase or decrease limits to our services, and start offering new services or stop offering old ones.",70
2771,NUCKOLLS HADEN ASHER,"we may combine the information we collect among our services and across your devices for the purposes described above. for example, if you watch videos of guitar players on youtube, you might see an ad for guitar lessons on a site that uses our ad products. depending on your account settings, your activity on other sites and apps may be associated with your personal information in order to improve googles services and the ads delivered by google.",77
2772,NUCKOLLS HADEN ASHER,"we change this privacy policy from time to time. we will not reduce your rights under this privacy policy without your explicit consent. we always indicate the date the last changes were published and we offer access to archived versions for your review. if changes are significant, well provide a more prominent notice including, for certain services, email notification of privacy policy changes.",63
2773,NUCKOLLS HADEN ASHER,"we maintain servers around the world and your information may be processed on servers located outside of the country where you live. data protection laws vary among countries, with some providing more protection than others. regardless of where your information is processed, we apply the same protections described in this policy. we also comply with certain legal frameworks relating to the transfer of data.",64
2774,NUCKOLLS HADEN ASHER,"we may share nonpersonally identifiable information publicly and with our partners like publishers, advertisers, developers, or rights holders. for example, we share information publicly to show trends about the general use of our services. we also allow specific partners to collect information from your browser or device for advertising and measurement purposes using their own cookies or similar technologies.",59
2775,NUCKOLLS HADEN ASHER,"by law, you have the right to 1 a certain quality of service, and 2 ways to fix problems if things go wrong. these terms dont limit or take away any of those rights. for example, if youre a consumer, then you continue to enjoy all legal rights granted to consumers under applicable law.",54
2776,NUCKOLLS HADEN ASHER,"california law will govern all disputes arising out of or relating to these terms, servicespecific additional terms, or any related services, regardless of conflict of laws rules. these disputes will be resolved exclusively in the federal or state courts of santa clara county, california, usa, and you and google consent to personal jurisdiction in those courts.",56
2777,NUCKOLLS HADEN ASHER,"we collect this information when a google service on your device contacts our servers for example, when you install an app from the play store or when a service checks for automatic updates. if youre using an android device with google apps, your device periodically contacts google servers to provide information about your device and connection to our services. this information includes things like your device type, carrier name, crash reports, and which apps youve installed.",76
2778,NUCKOLLS HADEN ASHER,"well share personal information outside of google when we have your consent. for example, if you use google home to make a reservation through a booking service, well get your permission before sharing your name or phone number with the restaurant. well ask for your explicit consent to share any sensitive personal information.",53
2779,NUCKOLLS HADEN ASHER,"we describe the choices you have to manage your privacy and data across googles services in your privacy controls. you can exercise your rights by using these controls, which allow you to access, review, update and delete your information, as well as export and download a copy of it. when you use them, well validate your request by verifying that youre signed in to your google account. if you have questions or requests related to your rights under the ccpa, you or your authorized agent can also contact google.",89
2780,NUCKOLLS HADEN ASHER,"we dont share information that personally identifies you with advertisers, such as your name or email, unless you ask us to. for example, if you see an ad for a nearby flower shop and select the tap to call button, well connect your call and may share your phone number with the flower shop.",54
2781,NUCKOLLS HADEN ASHER,"all google products are built with strong security features that continuously protect your information. the insights we gain from maintaining our services help us detect and automatically block security threats from ever reaching you. and if we do detect something risky that we think you should know about, well notify you and help guide you through steps to stay better protected.",61
2782,NUCKOLLS HADEN ASHER,"we collect information to provide better services to all our users from figuring out basic stuff like which language you speak, to more complex things like which ads youll find most useful, the people who matter most to you online, or which youtube videos you might like. the information google collects, and how that information is used, depends on how you use our services and how you manage your privacy controls.",71
2783,NUCKOLLS HADEN ASHER,"we may update these terms and servicespecific additional terms 1 to reflect changes in our services or how we do business for example, when we add new services, features, technologies, pricing, or benefits or remove old ones, 2 for legal, regulatory, or security reasons, or 3 to prevent abuse or harm.",51
2784,NUCKOLLS HADEN ASHER,"browser settings for example, you can configure your browser to indicate when google has set a cookie in your browser. you can also configure your browser to block all cookies from a specific domain or all domains. but remember that our services rely on cookies to function properly, for things like remembering your language preferences.",55
2785,NUCKOLLS HADEN ASHER,"we also use your information to ensure our services are working as intended, such as tracking outages or troubleshooting issues that you report to us. and we use your information to make improvements to our services for example, understanding which search terms are most frequently misspelled helps us improve spellcheck features used across our services.",55
2786,NUCKOLLS HADEN ASHER,"youll indemnify google and its directors, officers, employees, and contractors for any thirdparty legal proceedings including actions by government authorities arising out of or relating to your unlawful use of the services or violation of these terms or servicespecific additional terms. this indemnity covers any liability or expense arising from claims, losses, damages, judgments, fines, litigation costs, and legal fees.",60
2787,NUCKOLLS HADEN ASHER,"we restrict access to personal information to google employees, contractors, and agents who need that information in order to process it. anyone with this access is subject to strict contractual confidentiality obligations and may be disciplined or terminated if they fail to meet these obligations.",45
2788,NUCKOLLS HADEN ASHER,"we provide personal information to our affiliates and other trusted businesses or persons to process it for us, based on our instructions and in compliance with our privacy policy and any other appropriate confidentiality and security measures. for example, we use service providers to help us with customer support.",49
2789,NUCKOLLS HADEN ASHER,"you may not copy, modify, distribute, sell, or lease any part of our services or software. also, you may not reverse engineer or attempt to extract any of our source code unless you have our written permission or applicable law lets you do so.",44
2790,NUCKOLLS HADEN ASHER,"you can use our services in a variety of ways to manage your privacy. for example, you can sign up for a google account if you want to create and manage content like emails and photos, or see more relevant search results. and you can use many google services when youre signed out or without creating an account at all, like searching on google or watching youtube videos. you can also choose to browse the web privately using chrome in incognito mode. and across our services, you can adjust your privacy settings to control what we collect and how your information is used.",103
2791,NUCKOLLS HADEN ASHER,"depending on your settings, we may also show you personalized ads based on your interests. for example, if you search for mountain bikes, you may see an ad for sports equipment when youre browsing a site that shows ads served by google. you can control what information we use to show you ads by visiting your ad settings.",58
2792,NUCKOLLS HADEN ASHER,"decide what types of activity youd like saved in your account. for example, you can turn on location history if you want traffic predictions for your daily commute, or you can save your youtube watch history to get better video suggestions.",41
2793,NUCKOLLS HADEN ASHER,"use of service providers google shares information with service providers to perform services on our behalf, in compliance with our privacy policy and other appropriate confidentiality and security measures. for example, we may rely on service providers to help provide customer support.",42
2794,NUCKOLLS HADEN ASHER,"when we receive formal written complaints, we respond by contacting the person who made the complaint. we work with the appropriate regulatory authorities, including local data protection authorities, to resolve any complaints regarding the transfer of your data that we cannot resolve with you directly.",45
2795,NUCKOLLS HADEN ASHER,"using content youve shared publicly to promote the services. for example, to promote a google app, we might quote a review you wrote. or to promote google play, we might show a screenshot of the app you offer in the play store.",42
2796,NUCKOLLS HADEN ASHER,"when you create a google account, you provide us with personal information that includes your name and a password. you can also choose to add a phone number or payment information to your account. even if you arent signed in to a google account, you might choose to provide us with information like an email address to receive updates about our services.",62
2797,NUCKOLLS HADEN ASHER,"when you delete data, we follow a deletion process to make sure that your data is safely and completely removed from our servers or retained only in anonymized form. we try to ensure that our services protect information from accidental or malicious deletion. because of this, there may be delays between when you delete something and when copies are deleted from our active and backup systems.",66
2798,NUCKOLLS HADEN ASHER,"we also collect the content you create, upload, or receive from others when using our services. this includes things like email you write and receive, photos and videos you save, docs and spreadsheets you create, and comments you make on youtube videos.",42
2799,NUCKOLLS HADEN ASHER,"we also make various policies, help centers, and other resources available to you to answer common questions and to set expectations about using our services. these resources include our privacy policy, copyright help center, safety center, and other pages accessible from our policies site.",44
2800,NUCKOLLS HADEN ASHER,"when youre signed in and interact with some google services, like leaving comments on a youtube video or reviewing an app in play, your name and photo appear next to your activity. we may also display this information in ads depending on your shared endorsements setting.",46
2801,NUCKOLLS HADEN ASHER,"auditing and measurement google uses information for analytics and measurement to understand how our services are used, as well as to fulfill obligations to our partners like publishers, advertisers, developers, or rights holders. we may disclose nonpersonally identifiable information publicly and with these partners, including for auditing purposes.",48
2802,NUCKOLLS HADEN ASHER,"we use the information we collect to customize our services for you, including providing recommendations, personalized content, and customized search results. for example, security checkup provides security tips adapted to how you use google products. and google play uses information like apps youve already installed and videos youve watched on youtube to suggest new apps you might like.",58
2803,NUCKOLLS HADEN ASHER,"this privacy policy applies to all of the services offered by google llc and its affiliates, including youtube, android, and services offered on thirdparty sites, such as advertising services. this privacy policy doesnt apply to services that have separate privacy policies that do not incorporate this privacy policy.",48
2804,NUCKOLLS HADEN ASHER,"if you think someone is infringing your intellectual property rights, you can send us notice of the infringement and well take appropriate action. for example, we suspend or close the google accounts of repeat copyright infringers as described in our copyright help center.",43
2805,NUCKOLLS HADEN ASHER,"these terms of service reflect the way googles business works, the laws that apply to our company, and certain things weve always believed to be true. as a result, these terms of service help define googles relationship with you as you interact with our services. for example, these terms include the following topic headings",54
2806,NUCKOLLS HADEN ASHER,"the types of location data we collect depend in part on your device and account settings. for example, you can turn your android devices location on or off using the devices settings app. you can also turn on location history if you want to create a private map of where you go with your signedin devices.",56
2807,NUCKOLLS HADEN ASHER,"if we make material changes that negatively impact your use of our services or if we stop offering a service, well provide you with reasonable advance notice and an opportunity to export your content from your google account using google takeout, except in urgent situations such as preventing abuse, responding to legal requirements, or addressing security and operability issues.",59
2808,NUCKOLLS HADEN ASHER,"if we materially change these terms or servicespecific additional terms, well provide you with reasonable advance notice and the opportunity to review the changes, except 1 when we launch a new service or feature, or 2 in urgent situations, such as preventing ongoing abuse or responding to legal requirements. if you dont agree to the new terms, you should remove your content and stop using the services. you can also end your relationship with us at any time by closing your google account.",83
